DATE;N_AIRTMP_MAX;N_AIRTMP_MIN;above_pct;HW
665;1962-10-28;25.2;17.2;0;0
666;1962-10-29;19.9;15.6;0;0
667;1962-10-30;21.0;14.6;0;0
668;1962-10-31;26.3;14.2;0;0
669;1962-11-01;27.8;13.4;0;0
670;1962-11-02;28.8;13.8;0;0
671;1962-11-03;30.7;16.0;0;0
672;1962-11-04;32.6;16.1;0;0
673;1962-11-05;33.2;16.8;0;0
674;1962-11-06;31.8;19.0;0;0
675;1962-11-07;26.3;17.9;0;0
676;1962-11-08;19.2;14.8;0;0
677;1962-11-09;23.3;14.3;0;0
678;1962-11-10;24.2;15.4;0;0
679;1962-11-11;23.9;14.4;0;0
680;1962-11-12;25.1;13.4;0;0
681;1962-11-13;27.0;13.0;0;0
682;1962-11-14;28.1;13.7;0;0
683;1962-11-15;30.6;17.4;0;0
684;1962-11-16;32.6;16.8;0;0
685;1962-11-17;33.0;17.6;0;0
686;1962-11-18;31.1;17.9;0;0
687;1962-11-19;26.4;18.8;0;0
688;1962-11-20;29.0;19.4;0;0
689;1962-11-21;22.1;16.7;0;0
690;1962-11-22;22.6;15.8;0;0
691;1962-11-23;28.1;14.8;0;0
692;1962-11-24;29.1;16.2;0;0
693;1962-11-25;31.0;13.2;0;0
694;1962-11-26;32.7;17.0;0;0
695;1962-11-27;32.6;19.0;0;0
696;1962-11-28;32.6;18.6;0;0
697;1962-11-29;32.0;18.0;0;0
698;1962-11-30;31.9;19.0;0;0
699;1962-12-01;31.8;19.8;0;0
700;1962-12-02;31.8;19.9;0;0
701;1962-12-03;30.3;22.0;0;0
702;1962-12-04;27.2;19.3;0;0
703;1962-12-05;24.3;17.2;0;0
704;1962-12-06;23.1;16.8;0;0
705;1962-12-07;27.2;17.0;0;0
706;1962-12-08;25.8;16.6;0;0
707;1962-12-09;30.7;17.6;0;0
708;1962-12-10;27.6;19.2;0;0
709;1962-12-11;28.1;18.8;0;0
710;1962-12-12;23.7;19.5;0;0
711;1962-12-13;29.9;17.8;0;0
712;1962-12-14;25.1;16.8;0;0
713;1962-12-15;25.1;15.6;0;0
714;1962-12-16;28.9;16.9;0;0
715;1962-12-17;29.6;18.8;0;0
716;1962-12-18;23.1;19.6;0;0
717;1962-12-19;28.4;18.0;0;0
718;1962-12-20;27.4;18.3;0;0
719;1962-12-21;30.0;17.8;0;0
720;1962-12-22;32.3;18.8;0;0
721;1962-12-23;30.2;18.6;0;0
722;1962-12-24;30.6;17.1;0;0
723;1962-12-25;31.2;17.5;0;0
724;1962-12-26;29.4;20.1;0;0
725;1962-12-27;29.3;20.0;0;0
726;1962-12-28;28.4;19.7;0;0
727;1962-12-29;25.7;20.1;0;0
728;1962-12-30;24.9;19.9;0;0
729;1962-12-31;25.9;20.1;0;0
730;1963-01-01;25.4;19.5;0;0
731;1963-01-02;29.3;19.9;0;0
732;1963-01-03;30.0;19.9;0;0
733;1963-01-04;32.3;20.1;0;0
734;1963-01-05;32.7;18.7;0;0
735;1963-01-06;33.3;18.0;0;0
736;1963-01-07;31.3;19.4;0;0
737;1963-01-08;30.3;19.8;0;0
738;1963-01-09;31.5;20.0;0;0
739;1963-01-10;31.3;20.0;0;0
740;1963-01-11;29.0;20.8;0;0
741;1963-01-12;28.8;20.6;0;0
742;1963-01-13;30.7;19.8;0;0
743;1963-01-14;28.2;19.9;0;0
744;1963-01-15;27.0;20.0;0;0
745;1963-01-16;25.8;19.9;0;0
746;1963-01-17;25.9;19.2;0;0
747;1963-01-18;26.8;18.0;0;0
748;1963-01-19;26.0;18.9;0;0
749;1963-01-20;29.2;18.6;0;0
750;1963-01-21;31.6;19.0;0;0
751;1963-01-22;30.9;18.6;0;0
752;1963-01-23;25.4;18.7;0;0
753;1963-01-24;30.0;18.4;0;0
754;1963-01-25;28.2;19.6;0;0
755;1963-01-26;26.0;19.3;0;0
756;1963-01-27;29.5;20.0;0;0
757;1963-01-28;28.8;19.8;0;0
758;1963-01-29;31.0;19.7;0;0
759;1963-01-30;27.7;18.4;0;0
760;1963-01-31;30.5;17.9;0;0
761;1963-02-01;28.7;17.2;0;0
762;1963-02-02;28.8;17.9;0;0
763;1963-02-03;27.5;19.1;0;0
764;1963-02-04;29.5;18.5;0;0
765;1963-02-05;30.1;19.0;0;0
766;1963-02-06;28.3;18.6;0;0
767;1963-02-07;29.9;19.1;0;0
768;1963-02-08;27.3;17.6;0;0
769;1963-02-09;28.1;16.0;0;0
770;1963-02-10;29.6;17.0;0;0
771;1963-02-11;30.7;18.0;0;0
772;1963-02-12;30.9;19.0;0;0
773;1963-02-13;31.3;18.8;0;0
774;1963-02-14;29.9;17.6;0;0
775;1963-02-15;31.3;19.2;0;0
776;1963-02-16;30.1;19.0;0;0
777;1963-02-17;31.5;17.8;0;0
778;1963-02-18;32.6;20.7;0;0
779;1963-02-19;32.2;20.0;0;0
780;1963-02-20;28.3;20.1;0;0
781;1963-02-21;26.4;19.7;0;0
782;1963-02-22;26.2;18.1;0;0
783;1963-02-23;29.6;18.2;0;0
784;1963-02-24;28.8;19.6;0;0
785;1963-02-25;30.6;20.0;0;0
786;1963-02-26;31.3;19.8;0;0
787;1963-02-27;32.1;19.4;0;0
788;1963-02-28;31.8;19.6;0;0
789;1963-03-01;32.1;18.7;0;0
790;1963-03-02;32.4;19.8;0;0
791;1963-03-03;30.6;20.6;0;0
792;1963-03-04;30.4;18.0;0;0
793;1963-03-05;32.1;18.8;0;0
794;1963-03-06;31.8;19.6;0;0
795;1963-03-07;33.1;20.4;1;0
796;1963-03-08;32.0;18.0;0;0
797;1963-03-09;32.3;19.7;0;0
798;1963-03-10;32.7;19.8;0;0
799;1963-03-11;32.1;20.4;1;0
800;1963-03-12;31.0;19.0;0;0
801;1963-03-13;31.8;18.8;0;0
802;1963-03-14;32.8;18.9;0;0
803;1963-03-15;32.2;20.4;1;0
804;1963-03-16;32.2;19.3;0;0
805;1963-03-17;33.2;20.0;0;0
806;1963-03-18;33.2;19.7;0;0
807;1963-03-19;31.9;19.4;0;0
808;1963-03-20;31.8;19.5;0;0
809;1963-03-21;31.2;19.6;0;0
810;1963-03-22;32.5;18.0;0;0
811;1963-03-23;31.0;19.3;0;0
812;1963-03-24;27.0;19.2;0;0
813;1963-03-25;24.8;20.6;0;0
814;1963-03-26;29.5;19.2;0;0
815;1963-03-27;30.7;19.8;0;0
816;1963-03-28;27.3;19.7;0;0
817;1963-03-29;26.8;19.2;0;0
818;1963-03-30;29.9;18.0;0;0
819;1963-03-31;30.5;18.6;0;0
820;1963-04-01;32.0;17.8;0;0
821;1963-04-02;30.3;15.7;0;0
822;1963-04-03;28.8;15.8;0;0
823;1963-04-04;30.0;17.4;0;0
824;1963-04-05;29.3;17.4;0;0
825;1963-04-06;29.3;17.3;0;0
826;1963-04-07;29.4;17.0;0;0
827;1963-04-08;30.1;17.0;0;0
828;1963-04-09;30.0;16.3;0;0
829;1963-04-10;29.2;15.5;0;0
830;1963-04-11;29.5;16.9;0;0
831;1963-04-12;29.5;17.0;0;0
832;1963-04-13;28.7;15.3;0;0
833;1963-04-14;29.7;15.0;0;0
834;1963-04-15;29.6;16.0;0;0
835;1963-04-16;24.6;17.6;0;0
836;1963-04-17;24.8;15.8;0;0
837;1963-04-18;25.4;13.1;0;0
838;1963-04-19;26.4;13.6;0;0
839;1963-04-20;25.4;16.0;0;0
840;1963-04-21;29.1;13.2;0;0
841;1963-04-22;29.4;11.7;0;0
842;1963-04-23;30.0;14.0;0;0
843;1963-04-24;30.2;14.2;0;0
844;1963-04-25;29.3;16.0;0;0
845;1963-04-26;29.5;13.6;0;0
846;1963-04-27;29.0;16.4;0;0
847;1963-04-28;29.5;16.6;0;0
848;1963-04-29;28.6;16.0;0;0
849;1963-04-30;28.6;14.0;0;0
850;1963-05-01;28.6;14.6;0;0
851;1963-05-02;28.4;11.6;0;0
852;1963-05-03;29.2;11.2;0;0
853;1963-05-04;23.5;13.1;0;0
854;1963-05-05;23.3;7.2;0;0
855;1963-05-06;26.2;9.2;0;0
856;1963-05-07;26.3;12.0;0;0
857;1963-05-08;27.0;11.8;0;0
858;1963-05-09;28.6;11.6;0;0
859;1963-05-10;28.4;13.0;0;0
860;1963-05-11;29.6;14.6;0;0
861;1963-05-12;29.8;14.3;0;0
862;1963-05-13;30.3;15.6;0;0
863;1963-05-14;29.6;13.8;0;0
864;1963-05-15;30.0;14.8;0;0
865;1963-05-16;24.5;17.4;0;0
866;1963-05-17;23.3;15.6;0;0
867;1963-05-18;22.9;14.4;0;0
868;1963-05-19;23.9;12.6;0;0
869;1963-05-20;24.2;9.8;0;0
870;1963-05-21;25.0;9.2;0;0
871;1963-05-22;27.0;9.7;0;0
872;1963-05-23;27.1;12.0;0;0
873;1963-05-24;26.0;9.0;0;0
874;1963-05-25;23.9;13.5;0;0
875;1963-05-26;25.0;11.6;0;0
876;1963-05-27;25.5;10.4;0;0
877;1963-05-28;26.1;13.3;0;0
878;1963-05-29;26.0;13.2;0;0
879;1963-05-30;25.8;13.0;0;0
880;1963-05-31;26.0;13.6;0;0
881;1963-06-01;22.6;14.8;0;0
882;1963-06-02;22.4;12.6;0;0
883;1963-06-03;23.5;10.4;0;0
884;1963-06-04;24.2;9.2;0;0
885;1963-06-05;24.8;8.2;0;0
886;1963-06-06;25.2;11.4;0;0
887;1963-06-07;25.2;14.2;0;0
888;1963-06-08;26.6;11.2;0;0
889;1963-06-09;26.7;11.2;0;0
890;1963-06-10;26.2;11.4;0;0
891;1963-06-11;27.7;10.0;0;0
892;1963-06-12;26.0;14.0;0;0
893;1963-06-13;24.2;16.8;0;0
894;1963-06-14;23.6;15.0;0;0
895;1963-06-15;27.4;14.4;0;0
896;1963-06-16;27.8;15.4;0;0
897;1963-06-17;23.8;13.8;0;0
898;1963-06-18;22.8;8.6;0;0
899;1963-06-19;23.8;9.2;0;0
900;1963-06-20;20.0;7.8;0;0
901;1963-06-21;18.6;2.8;0;0
902;1963-06-22;20.6;2.6;0;0
903;1963-06-23;23.7;9.2;0;0
904;1963-06-24;24.8;8.7;0;0
905;1963-06-25;25.4;8.2;0;0
906;1963-06-26;25.8;9.4;0;0
907;1963-06-27;26.0;12.4;0;0
908;1963-06-28;26.2;14.6;0;0
909;1963-06-29;27.3;12.4;0;0
910;1963-06-30;26.8;9.8;0;0
911;1963-07-01;26.7;11.6;0;0
912;1963-07-02;25.7;14.0;0;0
913;1963-07-03;25.4;12.4;0;0
914;1963-07-04;25.0;11.2;0;0
915;1963-07-05;22.7;13.4;0;0
916;1963-07-06;23.2;12.0;0;0
917;1963-07-07;26.0;11.6;0;0
918;1963-07-08;27.1;11.2;0;0
919;1963-07-09;27.4;11.0;0;0
920;1963-07-10;27.0;9.2;0;0
921;1963-07-11;27.6;9.7;0;0
922;1963-07-12;28.1;9.7;0;0
923;1963-07-13;27.4;10.4;0;0
924;1963-07-14;27.2;10.0;0;0
925;1963-07-15;28.6;12.6;0;0
926;1963-07-16;28.6;12.5;0;0
927;1963-07-17;28.8;13.0;0;0
928;1963-07-18;27.1;13.2;0;0
929;1963-07-19;28.0;14.8;0;0
930;1963-07-20;31.0;14.0;0;0
931;1963-07-21;31.1;14.6;0;0
932;1963-07-22;30.4;15.6;1;0
933;1963-07-23;19.6;11.6;0;0
934;1963-07-24;23.6;11.3;0;0
935;1963-07-25;26.9;12.2;0;0
936;1963-07-26;25.2;12.2;0;0
937;1963-07-27;26.3;10.8;0;0
938;1963-07-28;26.5;11.0;0;0
939;1963-07-29;27.6;12.0;0;0
940;1963-07-30;28.0;12.9;0;0
941;1963-07-31;27.3;11.0;0;0
942;1963-08-01;28.6;10.8;0;0
943;1963-08-02;28.2;14.8;0;0
944;1963-08-03;29.3;12.2;0;0
945;1963-08-04;29.8;11.0;0;0
946;1963-08-05;21.2;11.2;0;0
947;1963-08-06;19.8;5.0;0;0
948;1963-08-07;26.0;7.0;0;0
949;1963-08-08;27.6;10.2;0;0
950;1963-08-09;29.0;11.6;0;0
951;1963-08-10;29.4;10.6;0;0
952;1963-08-11;29.8;10.8;0;0
953;1963-08-12;30.6;14.2;0;0
954;1963-08-13;30.4;16.0;0;0
955;1963-08-14;32.8;14.2;0;0
956;1963-08-15;30.6;12.6;0;0
957;1963-08-16;19.8;13.6;0;0
958;1963-08-17;16.5;12.2;0;0
959;1963-08-18;25.6;11.2;0;0
960;1963-08-19;27.9;11.6;0;0
961;1963-08-20;29.7;13.3;0;0
962;1963-08-21;30.3;12.4;0;0
963;1963-08-22;31.8;13.6;0;0
964;1963-08-23;28.0;15.6;0;0
965;1963-08-24;33.0;11.5;0;0
966;1963-08-25;27.0;13.6;0;0
967;1963-08-26;30.0;15.0;0;0
968;1963-08-27;30.4;15.0;0;0
969;1963-08-28;33.0;12.2;0;0
970;1963-08-29;33.8;12.2;0;0
971;1963-08-30;33.8;12.4;0;0
972;1963-08-31;35.0;12.2;0;0
973;1963-09-01;36.3;15.2;0;0
974;1963-09-02;34.7;15.4;0;0
975;1963-09-03;35.0;16.2;0;0
976;1963-09-04;34.6;14.0;0;0
977;1963-09-05;32.4;14.9;0;0
978;1963-09-06;32.6;14.0;0;0
979;1963-09-07;33.6;15.2;0;0
980;1963-09-08;33.9;13.0;0;0
981;1963-09-09;34.3;16.6;0;0
982;1963-09-10;33.6;15.4;0;0
983;1963-09-11;35.1;14.6;0;0
984;1963-09-12;30.7;15.7;0;0
985;1963-09-13;32.6;16.0;0;0
986;1963-09-14;31.4;16.0;0;0
987;1963-09-15;30.0;15.2;0;0
988;1963-09-16;30.4;16.3;0;0
989;1963-09-17;29.8;13.7;0;0
990;1963-09-18;32.3;11.4;0;0
991;1963-09-19;33.2;13.6;0;0
992;1963-09-20;32.6;13.0;0;0
993;1963-09-21;32.4;12.9;0;0
994;1963-09-22;25.9;15.8;0;0
995;1963-09-23;31.0;15.8;0;0
996;1963-09-24;26.8;15.6;0;0
997;1963-09-25;35.4;16.0;0;0
998;1963-09-26;34.0;19.2;1;0
999;1963-09-27;32.4;18.2;0;0
1000;1963-09-28;34.6;18.0;0;0
1001;1963-09-29;26.8;19.0;0;0
1002;1963-09-30;32.9;17.0;0;0
1003;1963-10-01;26.4;15.2;0;0
1004;1963-10-02;27.4;15.1;0;0
1005;1963-10-03;32.3;15.8;0;0
1006;1963-10-04;32.5;15.7;0;0
1007;1963-10-05;36.4;18.2;0;0
1008;1963-10-06;23.8;15.3;0;0
1009;1963-10-07;26.6;14.6;0;0
1010;1963-10-08;33.3;14.0;0;0
1011;1963-10-09;35.0;16.9;0;0
1012;1963-10-10;36.2;17.6;0;0
1013;1963-10-11;36.0;16.4;0;0
1014;1963-10-12;37.0;19.8;1;0
1015;1963-10-13;34.6;17.0;0;0
1016;1963-10-14;36.4;17.6;0;0
1017;1963-10-15;32.0;18.4;0;0
1018;1963-10-16;35.3;19.8;1;0
1019;1963-10-17;37.0;17.9;0;0
1020;1963-10-18;24.4;17.7;0;0
1021;1963-10-19;26.8;16.8;0;0
1022;1963-10-20;29.6;15.4;0;0
1023;1963-10-21;35.4;17.4;0;0
1024;1963-10-22;23.6;16.4;0;0
1025;1963-10-23;25.8;16.2;0;0
1026;1963-10-24;27.3;16.3;0;0
1027;1963-10-25;29.6;16.3;0;0
1028;1963-10-26;22.8;15.9;0;0
1029;1963-10-27;30.8;18.0;0;0
1030;1963-10-28;26.4;15.6;0;0
1031;1963-10-29;29.0;16.8;0;0
1032;1963-10-30;30.6;12.8;0;0
1033;1963-10-31;35.0;16.6;0;0
1034;1963-11-01;30.6;19.8;0;0
1035;1963-11-02;28.4;16.4;0;0
1036;1963-11-03;29.4;16.8;0;0
1037;1963-11-04;31.6;15.8;0;0
1038;1963-11-05;34.1;15.8;0;0
1039;1963-11-06;31.1;17.4;0;0
1040;1963-11-07;33.4;18.6;0;0
1041;1963-11-08;29.1;18.1;0;0
1042;1963-11-09;30.6;18.0;0;0
1043;1963-11-10;29.4;18.0;0;0
1044;1963-11-11;29.0;17.0;0;0
1045;1963-11-12;31.4;15.6;0;0
1046;1963-11-13;34.8;15.6;0;0
1047;1963-11-14;27.9;17.0;0;0
1048;1963-11-15;28.3;14.8;0;0
1049;1963-11-16;27.4;13.5;0;0
1050;1963-11-17;28.2;15.7;0;0
1051;1963-11-18;28.6;18.8;0;0
1052;1963-11-19;31.8;17.7;0;0
1053;1963-11-20;26.2;19.2;0;0
1054;1963-11-21;25.2;16.0;0;0
1055;1963-11-22;28.5;14.4;0;0
1056;1963-11-23;31.3;15.4;0;0
1057;1963-11-24;33.2;16.7;0;0
1058;1963-11-25;34.6;18.2;0;0
1059;1963-11-26;35.0;20.0;1;0
1060;1963-11-27;34.2;17.2;0;0
1061;1963-11-28;34.5;17.7;0;0
1062;1963-11-29;34.2;19.0;0;0
1063;1963-11-30;32.8;19.2;0;0
1064;1963-12-01;33.7;20.4;1;0
1065;1963-12-02;28.4;19.6;0;0
1066;1963-12-03;31.4;18.0;0;0
1067;1963-12-04;31.6;20.0;0;0
1068;1963-12-05;33.0;19.8;0;0
1069;1963-12-06;30.3;16.6;0;0
1070;1963-12-07;32.6;19.4;0;0
1071;1963-12-08;32.6;17.4;0;0
1072;1963-12-09;31.6;19.4;0;0
1073;1963-12-10;33.4;19.4;0;0
1074;1963-12-11;32.8;17.3;0;0
1075;1963-12-12;32.6;19.3;0;0
1076;1963-12-13;28.6;19.5;0;0
1077;1963-12-14;27.7;16.4;0;0
1078;1963-12-15;26.8;16.2;0;0
1079;1963-12-16;28.8;15.8;0;0
1080;1963-12-17;31.2;17.5;0;0
1081;1963-12-18;32.6;18.1;0;0
1082;1963-12-19;27.9;18.6;0;0
1083;1963-12-20;23.4;15.8;0;0
1084;1963-12-21;25.6;15.2;0;0
1085;1963-12-22;24.9;14.6;0;0
1086;1963-12-23;24.7;11.8;0;0
1087;1963-12-24;26.6;13.0;0;0
1088;1963-12-25;27.6;12.4;0;0
1089;1963-12-26;30.0;13.0;0;0
1090;1963-12-27;29.2;16.5;0;0
1091;1963-12-28;28.8;14.2;0;0
1092;1963-12-29;31.6;15.6;0;0
1093;1963-12-30;32.0;16.4;0;0
1094;1963-12-31;31.0;15.6;0;0
1095;1964-01-01;29.2;16.8;0;0
1096;1964-01-02;30.4;19.0;0;0
1097;1964-01-03;30.9;19.4;0;0
1098;1964-01-04;28.6;18.4;0;0
1099;1964-01-05;31.2;17.2;0;0
1100;1964-01-06;31.6;17.8;0;0
1101;1964-01-07;33.5;18.2;0;0
1102;1964-01-08;30.8;19.0;0;0
1103;1964-01-09;30.4;18.8;0;0
1104;1964-01-10;28.4;16.8;0;0
1105;1964-01-11;29.2;17.7;0;0
1106;1964-01-12;31.8;17.0;0;0
1107;1964-01-13;30.5;19.5;0;0
1108;1964-01-14;29.0;18.8;0;0
1109;1964-01-15;30.6;17.0;0;0
1110;1964-01-16;32.0;17.0;0;0
1111;1964-01-17;28.5;18.6;0;0
1112;1964-01-18;28.6;17.6;0;0
1113;1964-01-19;28.4;17.4;0;0
1114;1964-01-20;29.4;17.0;0;0
1115;1964-01-21;30.6;16.4;0;0
1116;1964-01-22;31.1;17.8;0;0
1117;1964-01-23;28.4;17.6;0;0
1118;1964-01-24;25.0;18.8;0;0
1119;1964-01-25;26.2;17.7;0;0
1120;1964-01-26;25.0;18.6;0;0
1121;1964-01-27;29.4;18.0;0;0
1122;1964-01-28;28.8;20.0;0;0
1123;1964-01-29;30.7;19.7;0;0
1124;1964-01-30;33.1;19.6;0;0
1125;1964-01-31;32.8;19.4;0;0
1126;1964-02-01;31.2;21.4;0;0
1127;1964-02-02;29.3;20.6;0;0
1128;1964-02-03;28.8;20.7;0;0
1129;1964-02-04;28.3;18.6;0;0
1130;1964-02-05;29.8;17.2;0;0
1131;1964-02-06;31.7;17.0;0;0
1132;1964-02-07;30.8;21.0;0;0
1133;1964-02-08;29.0;19.5;0;0
1134;1964-02-09;32.0;21.6;0;0
1135;1964-02-10;31.0;19.7;0;0
1136;1964-02-11;30.8;20.6;0;0
1137;1964-02-12;29.9;21.0;0;0
1138;1964-02-13;24.4;21.2;0;0
1139;1964-02-14;23.8;20.6;0;0
1140;1964-02-15;24.9;20.6;0;0
1141;1964-02-16;25.9;20.0;0;0
1142;1964-02-17;23.5;21.0;0;0
1143;1964-02-18;29.1;21.0;0;0
1144;1964-02-19;26.3;20.6;0;0
1145;1964-02-20;22.4;16.5;0;0
1146;1964-02-21;21.7;16.0;0;0
1147;1964-02-22;21.4;15.4;0;0
1148;1964-02-23;25.2;14.7;0;0
1149;1964-02-24;28.3;13.6;0;0
1150;1964-02-25;27.3;16.6;0;0
1151;1964-02-26;29.9;16.6;0;0
1152;1964-02-27;30.8;16.6;0;0
1153;1964-02-28;30.7;17.8;0;0
1154;1964-03-01;30.0;15.6;0;0
1155;1964-03-02;31.0;17.6;0;0
1156;1964-03-03;32.0;18.7;0;0
1157;1964-03-04;31.5;18.6;0;0
1158;1964-03-05;31.5;17.7;0;0
1159;1964-03-06;31.0;19.3;0;0
1160;1964-03-07;30.0;18.4;0;0
1161;1964-03-08;27.0;19.4;0;0
1162;1964-03-09;30.4;18.6;0;0
1163;1964-03-10;29.2;19.0;0;0
1164;1964-03-11;31.1;17.9;0;0
1165;1964-03-12;31.9;17.5;0;0
1166;1964-03-13;32.8;16.4;0;0
1167;1964-03-14;33.2;17.3;0;0
1168;1964-03-15;27.5;20.5;0;0
1169;1964-03-16;25.8;17.7;0;0
1170;1964-03-17;22.4;14.4;0;0
1171;1964-03-18;26.6;14.8;0;0
1172;1964-03-19;28.7;14.8;0;0
1173;1964-03-20;28.3;16.8;0;0
1174;1964-03-21;29.2;16.4;0;0
1175;1964-03-22;29.9;16.2;0;0
1176;1964-03-23;29.9;15.6;0;0
1177;1964-03-24;30.5;17.0;0;0
1178;1964-03-25;31.4;14.5;0;0
1179;1964-03-26;30.8;17.5;0;0
1180;1964-03-27;30.5;17.5;0;0
1181;1964-03-28;28.9;19.2;0;0
1182;1964-03-29;24.6;18.6;0;0
1183;1964-03-30;22.8;17.7;0;0
1184;1964-03-31;25.4;17.0;0;0
1185;1964-04-01;23.2;18.0;0;0
1186;1964-04-02;24.0;17.6;0;0
1187;1964-04-03;23.6;16.6;0;0
1188;1964-04-04;29.2;16.6;0;0
1189;1964-04-05;28.8;17.0;0;0
1190;1964-04-06;30.7;16.9;0;0
1191;1964-04-07;28.5;17.8;0;0
1192;1964-04-08;29.6;17.5;0;0
1193;1964-04-09;29.2;17.5;0;0
1194;1964-04-10;30.0;16.4;0;0
1195;1964-04-11;29.4;15.3;0;0
1196;1964-04-12;30.4;16.7;0;0
1197;1964-04-13;31.7;16.6;0;0
1198;1964-04-14;31.4;18.6;0;0
1199;1964-04-15;31.4;18.7;0;0
1200;1964-04-16;31.7;16.7;0;0
1201;1964-04-17;31.0;16.6;0;0
1202;1964-04-18;28.0;18.6;0;0
1203;1964-04-19;31.0;17.0;0;0
1204;1964-04-20;29.5;18.5;0;0
1205;1964-04-21;29.2;19.0;0;0
1206;1964-04-22;29.4;18.0;0;0
1207;1964-04-23;30.5;17.6;0;0
1208;1964-04-24;30.4;15.6;0;0
1209;1964-04-25;28.0;18.4;0;0
1210;1964-04-26;28.4;15.8;0;0
1211;1964-04-27;29.9;16.4;0;0
1212;1964-04-28;23.8;17.4;0;0
1213;1964-04-29;27.5;16.6;0;0
1214;1964-04-30;26.1;16.4;0;0
1215;1964-05-01;23.4;15.8;0;0
1216;1964-05-02;20.4;12.5;0;0
1217;1964-05-03;21.7;10.7;0;0
1218;1964-05-04;24.6;13.4;0;0
1219;1964-05-05;18.0;14.9;0;0
1220;1964-05-06;22.6;14.5;0;0
1221;1964-05-07;23.8;11.7;0;0
1222;1964-05-08;25.2;13.5;0;0
1223;1964-05-09;26.6;14.8;0;0
1224;1964-05-10;26.3;14.5;0;0
1225;1964-05-11;25.0;15.0;0;0
1226;1964-05-12;27.6;12.8;0;0
1227;1964-05-13;21.2;14.4;0;0
1228;1964-05-14;24.0;14.0;0;0
1229;1964-05-15;26.0;14.6;0;0
1230;1964-05-16;24.6;14.2;0;0
1231;1964-05-17;22.8;12.4;0;0
1232;1964-05-18;23.6;10.6;0;0
1233;1964-05-19;24.0;11.6;0;0
1234;1964-05-20;25.4;11.9;0;0
1235;1964-05-21;25.9;14.4;0;0
1236;1964-05-22;27.6;16.2;0;0
1237;1964-05-23;26.2;15.7;0;0
1238;1964-05-24;28.2;16.2;0;0
1239;1964-05-25;27.4;16.0;0;0
1240;1964-05-26;25.7;13.5;0;0
1241;1964-05-27;24.6;11.0;0;0
1242;1964-05-28;24.4;11.9;0;0
1243;1964-05-29;21.9;14.5;0;0
1244;1964-05-30;19.8;12.0;0;0
1245;1964-05-31;19.6;9.7;0;0
1246;1964-06-01;22.3;8.4;0;0
1247;1964-06-02;23.3;9.6;0;0
1248;1964-06-03;23.6;9.0;0;0
1249;1964-06-04;25.4;8.5;0;0
1250;1964-06-05;20.9;12.5;0;0
1251;1964-06-06;16.0;3.7;0;0
1252;1964-06-07;22.7;8.4;0;0
1253;1964-06-08;25.1;8.6;0;0
1254;1964-06-09;27.2;10.6;0;0
1255;1964-06-10;27.4;13.8;0;0
1256;1964-06-11;23.5;15.0;0;0
1257;1964-06-12;23.6;14.8;0;0
1258;1964-06-13;20.1;16.0;0;0
1259;1964-06-14;20.8;16.4;0;0
1260;1964-06-15;20.9;14.6;0;0
1261;1964-06-16;22.8;15.0;0;0
1262;1964-06-17;20.9;12.0;0;0
1263;1964-06-18;21.1;6.2;0;0
1264;1964-06-19;24.5;7.4;0;0
1265;1964-06-20;25.5;11.0;0;0
1266;1964-06-21;26.2;13.0;0;0
1267;1964-06-22;26.7;13.0;0;0
1268;1964-06-23;24.6;13.6;0;0
1269;1964-06-24;26.6;11.4;0;0
1270;1964-06-25;23.1;12.6;0;0
1271;1964-06-26;20.2;11.9;0;0
1272;1964-06-27;21.7;11.6;0;0
1273;1964-06-28;21.7;13.4;0;0
1274;1964-06-29;17.4;11.0;0;0
1275;1964-06-30;20.5;8.0;0;0
1276;1964-07-01;21.7;11.8;0;0
1277;1964-07-02;22.8;12.4;0;0
1278;1964-07-03;20.9;13.0;0;0
1279;1964-07-04;19.0;10.7;0;0
1280;1964-07-05;17.0;8.0;0;0
1281;1964-07-06;22.6;10.4;0;0
1282;1964-07-07;24.7;12.0;0;0
1283;1964-07-08;26.5;11.6;0;0
1284;1964-07-09;20.4;12.6;0;0
1285;1964-07-10;24.7;11.0;0;0
1286;1964-07-11;25.9;13.0;0;0
1287;1964-07-12;26.4;14.2;0;0
1288;1964-07-13;26.3;12.6;0;0
1289;1964-07-14;26.4;13.2;0;0
1290;1964-07-15;25.9;11.2;0;0
1291;1964-07-16;27.1;11.8;0;0
1292;1964-07-17;20.3;12.6;0;0
1293;1964-07-18;21.4;10.2;0;0
1294;1964-07-19;16.4;11.0;0;0
1295;1964-07-20;21.0;9.2;0;0
1296;1964-07-21;20.1;8.6;0;0
1297;1964-07-22;21.1;7.0;0;0
1298;1964-07-23;23.1;9.7;0;0
1299;1964-07-24;24.6;11.6;0;0
1300;1964-07-25;20.8;14.6;0;0
1301;1964-07-26;16.1;8.8;0;0
1302;1964-07-27;16.5;6.0;0;0
1303;1964-07-28;18.4;2.4;0;0
1304;1964-07-29;21.8;6.7;0;0
1305;1964-07-30;24.8;9.7;0;0
1306;1964-07-31;25.4;11.4;0;0
1307;1964-08-01;25.7;11.6;0;0
1308;1964-08-02;27.3;10.2;0;0
1309;1964-08-03;24.2;11.8;0;0
1310;1964-08-04;21.6;11.0;0;0
1311;1964-08-05;22.6;11.2;0;0
1312;1964-08-06;24.6;10.2;0;0
1313;1964-08-07;26.6;11.2;0;0
